original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
newspapers are full of headlines about companies defaulting on their debts and banks writing off real estate loans .,newspapers,are,are,newspapers,newspapers are full of headlines about companies defaulting on their debts and banks real estate loans writing off .
"she thinks the market could drop about 10 % in the next few months , then recover and go higher .",she,thinks,thinks drop,she market,"she the market about 10 % could drop in the next few months , then recover and go higher thinks ."
"hooker is based in sydney , australia .",hooker,based,based,hooker,"hooker is based in sydney , australia ."
bankers believed in the greater-fool theory that says somebody else is always willing to pay more .,bankers,believed,is says believed,somebody theory bankers,bankers in the greater-fool theory that somebody else is always willing more to pay says believed .
mlx has filed a registration statement with the securities and exchange commission covering a proposed offering of $ 120 million in long-term senior subordinated notes and warrants .,mlx,filed,filed,mlx,mlx a registration statement has filed with the securities and exchange commission a proposed offering of $ 120 million in long-term senior subordinated notes and warrants covering .
it said the sales were part of a 1983 federal trade commission consent order .,it,said,were said,sales it,it the sales were part of a 1983 federal trade commission consent order said .
but opponents fear overcrowding .,opponents,fear,fear,opponents,but opponents overcrowding fear .
algeria plans to increase natural-gas sales to europe and the u.s. .,algeria,plans,plans,algeria,algeria natural-gas sales to europe and the u.s. to increase plans .
"algeria also wants to build a pipeline through morocco and across the strait of gibraltar to supply spain , france and west germany with up to 15 billion cubic meters a year by the late 1990s .",algeria,wants,wants,algeria,"algeria a pipeline to build through morocco and across the strait of gibraltar spain , france and west germany to supply with up to 15 billion cubic meters a year by the late 1990s also wants ."
it also said the union had agreed to meet the company for further talks tomorrow .,it,said,agreed said,union it,it the union the company to meet for further talks tomorrow had agreed also said .
"he said 13,000 more copies were sent to estonia because of strong sales .",he,said,said sent,he copies,"he 13,000 more copies were sent to estonia because of strong sales said ."
they are enjoying domestic sales that are more than making up for lost overseas sales .,they,enjoying,enjoying,they,they domestic sales that are more than making up for lost overseas sales are enjoying .
"( dong-a had had a technology agreement with jeep maker american motors corp. , now a part of chrysler corp . )",dong-a,had,had,dong-a,"( dong-a a technology agreement with jeep maker american motors corp. , now a part of chrysler corp had had ) ."
"it sees sales rising 45 % to 26,000 units next year .",it,sees,sees rising,it sales,"it sees sales 45 % rising to 26,000 units next year ."
"by then it also hopes to begin producing a passenger car based on the volvo 240 and selling for about $ 20,000 .",it,hopes,hopes,it,"by then it a passenger car based on the volvo 240 and selling for about $ 20,000 producing to begin also hopes ."
"it plans to sell 1,700 units in 1989 .",it,plans,plans,it,"it 1,700 units to sell in 1989 plans ."
kia is the most aggressive of the korean big three in offering financing .,kia,is,is,kia,kia is the most aggressive of the korean big three in financing offering .
but daewoo is expanding too .,daewoo,expanding,expanding,daewoo,but daewoo is expanding too .
"it has a similar project for 200,000 cars a year .",it,has,has,it,"it a similar project for 200,000 cars a year has ."
kia is reportedly also considering such a plan .,kia,considering,considering,kia,kia such a plan is reportedly also considering .
but funds generally are better prepared this time around .,funds,are,are,funds,but generally funds are better prepared this time around .
shareholders have been steadily bailing out of several big junk funds the past several weeks as the $ 200 billion market was jolted by a cash crunch at campeau corp. and steadily declining prices .,shareholders,bailing,bailing jolted,shareholders market,shareholders have been steadily bailing out of several big junk funds the past several weeks as the $ 200 billion market was jolted by a cash crunch at campeau corp. and steadily declining prices .
