original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"when wcrs created della femina mcnamee out of the merger of three smaller agency units in 1988 , it said it did so in order to attract larger clients , especially packaged-goods companies .",it,said,did created said,it wcrs it,"della femina mcnamee when created out of the merger of three smaller agency units wcrs in 1988 , did so it in order larger clients , especially packaged-goods companies to attract said it ."
"carat will receive its wcrs stake as part of payment for the 50 % carat stake that wcrs is buying , while eurocom said it expects to pay about # 32 million for its wcrs stake .",carat,receive,expects buying receive said,it wcrs carat eurocom,"its wcrs stake will receive carat as part of payment for the 50 % carat stake that is buying wcrs , while about # 32 million to pay for its wcrs stake expects it said eurocom ."
"in addition to carat , wcrs will hold onto its public relations , tv programming and other businesses .",wcrs,hold,hold,wcrs,"in addition to carat , will hold wcrs onto its public relations , tv programming and other businesses ."
wcrs says its debt will be cut to # 24 million from # 66 million as a result of the transaction .,wcrs,says,cut says,debt wcrs,will be cut its debt to # 24 million from # 66 million as a result of the transaction says wcrs .
"by buying the space in bulk , they obtain discounts as high as 50 % , which they can pass on to customers .",they,obtain,pass obtain,they they,"by the space buying in bulk , discounts as high as 50 % , which can pass on they to customers obtain they ."
"they thus have won the french space-buying business of such advertising giants as coca-cola co. , fiat s.p . a. , gillette and kodak .",they,won,won,they,"the french space-buying business of such advertising giants as coca-cola co. , fiat s.p . a. , gillette and kodak thus have won they ."
"to help finance the carat purchase , wcrs said it plans an issue of euroconvertible preferred shares once the market settles down .",wcrs,said,settles said plans,market wcrs it,"the carat purchase finance to help , an issue of euroconvertible preferred shares plans it once settles down the market said wcrs ."
budget is set at $ 1.5 million .,budget,set,set,budget,is set budget at $ 1.5 million .
"turkey has been fighting its past for years , and thus far has been only partially successful .",turkey,fighting,fighting,turkey,"its past has been fighting turkey for years , and thus far has been only partially successful ."
now it is their fellow turks arriving as refugees from bulgaria .,it,is,is,it,now is it their fellow turks arriving as refugees from bulgaria .
but what the senate judiciary committee has done in supporting the strongly worded armenian resolution achieves no useful end ; it merely produces more controversy and embittered memories .,it,produces,produces,it,but no useful end achieves what has done the senate judiciary committee in the strongly worded armenian resolution supporting ; more controversy and embittered memories merely produces it .
congress has enough difficulty dealing with the realities of the world as it currently exists .,congress,has,exists has,it congress,enough difficulty dealing with the realities of the world as currently exists it has congress .
we have a better idea : dismantle hud to pay for the war on drugs .,we,have,have,we,a better idea : hud dismantle to pay for the war on drugs have we .
"if that takes money , take it away from this discredited federal department .",that,takes,takes,that,"if money takes that , it take away from this discredited federal department ."
"no doubt many of his ideas are worthy , but ultimately he is proposing to make fundamentally flawed programs work slightly more fairly and efficiently .",he,proposing,work proposing,programs he,"no doubt are many of his ideas worthy , but work slightly more fairly and efficiently fundamentally flawed programs to make ultimately is proposing he ."
congress is unlikely to go even that far .,congress,is,is,congress,is congress unlikely to go even that far .
"they also give those in congress political credit for bringing home the pork , and so they are popular with such members as mary rose oakar .",they,give,are give,they they,"political credit are they popular with such members as mary rose oakar also give they those in congress for the pork bringing home , and so ."
"in the process hud has wasted untold billions , created slums and invited corruption .",hud,wasted,wasted,hud,"in the process untold billions has wasted hud , slums created and corruption invited ."
"that includes the cdbg funds and the federal housing administration , which loans out money for private home mortgages and has just been discovered to be $ 4 billion in the hole .",that,includes,loans includes,administration that,"the cdbg funds and the federal housing administration , which money loans out for private home mortgages and to be $ 4 billion in the hole has just been discovered includes that ."
