original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"the three of us stopped breathing for a moment , and then when it kept on coming we lunged for the doorway .",we,lunged,lunged kept,we it,"stopped breathing the three of us for a moment , and when kept on coming it then lunged we for the doorway ."
"needless to say , it was an interesting first session !",it,was,was,it,"needless to say , was it an interesting first session !"
albany escaped embarrassingly unscathed .,albany,escaped,escaped,albany,escaped embarrassingly unscathed albany .
"we ran into the house to get mame , but the next tremor threw me in the air and bounced me as i tried to get to my feet .",we,ran,ran threw tried,we tremor i,"ran to get mame we into the house , but threw me the next tremor in the air and bounced me as tried to get to my feet i ."
"we are all fine here , although mame was extremely freaked .",we,are,are freaked,we mame,"are we all fine here , although was extremely freaked mame ."
"while i was standing on the lawn with mame , waiting for another tremor , i noticed that all the earthworms were emerging from the ground and slithering across the lawn !",i,noticed,standing emerging noticed,i earthworms i,"while was standing i on the lawn with mame , waiting for another tremor , noticed that were emerging all the earthworms from the ground and slithering across the lawn i !"
flesh goes to total alert for flight or fight .,flesh,goes,goes,flesh,goes flesh to total alert for flight or fight .
nausea seems a commonplace symptom .,nausea,seems,seems,nausea,seems a commonplace symptom nausea .
i walked along shattuck between delaware and cedar at a few minutes before eight this morning .,i,walked,walked,i,walked i along shattuck between delaware and cedar at a few minutes before eight this morning .
i agreed .,i,agreed,agreed,i,agreed i .
it is .,it,is,is,it,is it .
sales increased 10 % to $ 2.65 billion from $ 2.41 billion .,sales,increased,increased,sales,increased 10 % sales to $ 2.65 billion from $ 2.41 billion .
"another reason : strikes , both at georgia-pacific and other lumber companies also cut supplies and raised prices , analysts said .",analysts,said,said cut,analysts strikes,"another reason : , said also cut supplies strikes , both at georgia-pacific and other lumber companies and raised prices analysts ."
sales rose 11 % to $ 7.73 billion from $ 6.94 billion .,sales,rose,rose,sales,rose 11 % sales to $ 7.73 billion from $ 6.94 billion .
but he never took an official position on the bill and has steadfastly maintained that he already has enough authority to deal with buy-outs .,he,took,has took,he he,but never took an official position on the bill he and has steadfastly maintained that already has enough authority to deal with buy-outs he .
"although the legislation would apply to any acquisition of a major airline , it is aimed at transactions financed by large amounts of debt .",it,aimed,apply aimed,legislation it,"although would apply the legislation to any acquisition of a major airline , is aimed it at transactions financed by large amounts of debt ."
but supporters argue that grounding an airline is so drastic that the department would hesitate doing it .,supporters,argue,argue hesitate,supporters department,but argue that grounding an airline is so drastic that would hesitate doing it the department supporters .
it also voted down proposals to give the secretary much more discretion on whether to block a buy-out and to require the department to consider the impact of a buy-out on workers .,it,voted,voted,it,also voted down proposals to give much more discretion on whether to block a buy-out the secretary and to require the department to consider the impact of a buy-out on workers it .
"volume was 449.3 million shares , the slowest of a hectic week , compared with 643.4 million tuesday .",volume,was,was,volume,"was volume 449.3 million shares , the slowest of a hectic week , compared with 643.4 million tuesday ."
jaguar advanced 19 to 673 as traders contemplated a potential battle between general motors and ford motor for control of the u.k. luxury auto maker .,jaguar,advanced,advanced contemplated,jaguar traders,advanced 19 jaguar to 673 as contemplated a potential battle between general motors and ford motor for control of the u.k. luxury auto maker traders .
"volume was estimated at 800 million shares , compared with 678 million tuesday .",volume,estimated,estimated,volume,"was estimated volume at 800 million shares , compared with 678 million tuesday ."
"pharmaceuticals were mostly higher , with ss pharmaceutical gaining 140 to 1,980 .",pharmaceuticals,were,were gaining,pharmaceuticals pharmaceutical,"were pharmaceuticals mostly higher , with gaining 140 ss pharmaceutical to 1,980 ."
"shares closed lower in other major asian and pacific markets , including sydney , hong kong , singapore , taipei , wellington , seoul and manila .",shares,closed,closed,shares,"closed lower shares in other major asian and pacific markets , including sydney , hong kong , singapore , taipei , wellington , seoul and manila ."
"but unlike the tokyo exchange , they failed to extend the rise to a second session .",they,failed,failed,they,"but unlike the tokyo exchange , failed to extend the rise to a second session they ."
"in brussels , it was the first trading day for most major shares since stocks tumbled on wall street friday .",it,was,was tumbled,it stocks,"in brussels , was it the first trading day for most major shares since tumbled stocks on wall street friday ."
revenue climbed 25 % to $ 3.3 billion from $ 2.6 billion .,revenue,climbed,climbed,revenue,climbed 25 % revenue to $ 3.3 billion from $ 2.6 billion .
"in the 1989 second quarter , shearson had net income of $ 55 million , or 54 cents a share .",shearson,had,had,shearson,"in the 1989 second quarter , had net income of $ 55 million , or 54 cents a share shearson ."
