original_sent,main_subj,main_verb,all_verbs,all_subjs,reordered_sent
"for the third quarter , revenue increased 1.9 % to $ 2.55 billion from $ 2.51 billion .",revenue,increased,increased,revenue,"for the third quarter , revenue increased 1.9 % to $ 2.55 billion from $ 2.51 billion ."
responses were weighted on the basis of age and gender to conform with u.s. census data .,responses,weighted,weighted,responses,responses were weighted to conform with u.s. census data on the basis of age and gender .
"they accounted for a hefty 16 % of new york stock exchange volume monday , the fourth busiest session ever .",they,accounted,accounted,they,"they accounted for a hefty 16 % of new york stock exchange volume monday , the fourth busiest session ever ."
"but as the outcry faded by the spring of 1988 , they resumed .",they,resumed,faded resumed,outcry they,"but as the outcry faded by the spring of 1988 , they resumed ."
"in it , traders buy or sell stocks and offset those positions in stock-index futures contracts to profit from fleeting price discrepancies .",traders,buy,buy,traders,"in it , traders buy stocks to profit from fleeting price discrepancies or sell and offset those positions in stock-index futures contracts ."
"it had profit of $ 48.6 million , or $ 2.46 a share , in the 1988 period .",it,had,had,it,"it had profit of $ 48.6 million , or $ 2.46 a share , in the 1988 period ."
"and until last friday , it seemed those efforts were starting to pay off .",it,seemed,starting seemed,efforts it,"and until last friday , it seemed those efforts were starting to pay off ."
"and before last friday , they were actually making modest progress .",they,making,making,they,"and before last friday , they were actually making modest progress ."
"yet in 1989 , retail participation has been more than 20 % in every month , and was 23.5 % in august , the latest month for which figures are available .",figures,are,are,figures,"yet in 1989 , retail participation has been more than 20 % in every month , and was 23.5 % in august , the latest month for which figures are available ."
shearson is offering the notes as 6 3/4 % securities priced to yield 6.15 % .,shearson,offering,offering,shearson,shearson is offering the notes as 6 3/4 % securities priced to yield 6.15 % .
he added that he expects to talk to the democrats who also wanted to cut the gains tax about drafting a joint proposal .,he,added,added wanted expects,he democrats he,he added that he expects to the democrats who also wanted to cut the gains tax to talk about drafting a joint proposal .
"as an alternative , he said , taxpayers could chose to reduce their gains by an inflation index .",taxpayers,chose,chose said,taxpayers he,"as an alternative , he said , taxpayers could chose to reduce their gains by an inflation index ."
senators are focusing on making a capital-gains differential permanent .,senators,focusing,focusing,senators,senators are focusing on making a capital-gains differential permanent .
"he also urged house and senate negotiators to rid the deficit-reduction bill of all provisions that increase the budget deficit , including the house-passed capital-gains provision .",he,urged,urged increase,he provisions,"he also urged house and senate negotiators of all provisions that increase the budget deficit , including the house-passed capital-gains provision to rid the deficit-reduction bill ."
officials expect difficulty routing traffic through downtown san francisco .,officials,expect,expect,officials,officials expect difficulty routing traffic through downtown san francisco .
it may also lead to new safeguards in major construction projects such as double-deck highways .,it,lead,lead,it,it may also lead to new safeguards in major construction projects such as double-deck highways .
he cautions that early damage estimates are often low ; the damage totals in hurricane hugo increased tenfold as more information was received .,he,cautions,increased cautions received are,totals he information estimates,he cautions that early damage estimates are often low ; the damage totals in hurricane hugo increased tenfold as more information was received .
